mvir,x,y,z,rvir,rockstarid
112910000000,30.1976,83.3054,60.1181,98.345,12569248404
130970000000,27.6119,81.6217,60.0526,103.333,12569263483
102370000000,30.0917,78.2691,62.3288,95.185,12569263548
838510000000,30.1854,78.7841,62.16,191.874,12569254796
716580000000,30.2815,79.2038,61.6064,182.082,12569255397
283020000000,30.363,79.6127,62.2511,133.593,12569258655
106880000000,27.4672,85.3304,52.0583,96.564,12569264995
206240000000,25.6161,83.5402,53.4767,120.218,12569259790
1726700000000,26.3761,84.4512,51.8379,244.11,12569253061
224310000000,25.2892,81.0244,53.7881,123.631,12569258612
112910000000,23.5467,80.8967,54.5614,98.345,12569262653
106880000000,25.4044,82.1713,49.2544,96.564,12569259657
147530000000,26.6058,84.6916,50.1769,107.516,12569260070
127960000000,26.6207,84.97,49.2105,102.535,12569263905
298070000000,26.1182,84.6122,50.0328,135.921,12569258843
215270000000,25.3222,82.6391,50.5014,121.948,12569259693
136990000000,25.3742,82.3062,47.1535,104.893,12569261419
209250000000,26.6964,85.6326,47.8231,120.801,12569258767
133980000000,25.4662,82.3888,48.1758,104.118,12569261522
227320000000,27.6886,80.9888,49.8971,124.181,12569259309
1905800000000,25.4064,70.7891,50.2823,252.276,12569252702
328180000000,24.1611,71.4893,50.0508,140.351,12569256326
182150000000,30.6241,71.4876,51.0812,115.343,12569259925
340220000000,28.3259,72.3956,53.2834,142.047,12569257471
3238100000000,31.1221,72.5439,53.5525,301.031,12569251634
201720000000,31.1434,72.7101,53.3777,119.334,12569251628
183660000000,30.6933,72.7907,54.2154,115.66,12569256193
332700000000,30.9808,72.9466,54.2697,140.992,12569256194
2428200000000,24.469,71.2361,52.2161,273.49,12569252052
323660000000,26.3597,71.9758,52.3429,139.704,12569257800
123440000000,24.1326,74.3547,52.4369,101.314,12569263553
216780000000,27.7763,77.1864,54.4021,122.232,12569259548
275490000000,28.255,76.1387,54.5365,132.398,12569258476
129470000000,28.9814,74.3256,54.5899,102.935,12569264239
969480000000,26.8059,75.3246,61.7925,201.384,12569254108
111400000000,24.4521,72.3294,56.7776,97.906,12569264992
133980000000,24.5925,71.2321,56.378,104.118,12569258586
218280000000,24.7387,71.2436,56.9347,122.514,12569251428
3307400000000,24.9261,71.1096,57.5319,303.161,12569251434
168610000000,25.0493,70.8718,57.4991,112.41,12569251431
106880000000,26.5289,73.3947,62.2162,96.564,12569264237
337210000000,26.1128,71.8503,62.0968,141.627,12569257549
439580000000,27.3482,71.9862,62.4077,154.712,12569256684
218280000000,30.4884,72.7233,57.6431,122.514,12569260235
112910000000,27.7834,72.6056,56.6121,98.345,12569263902
108390000000,29.5118,72.9814,56.0845,97.016,12569264330
465170000000,31.0949,69.5616,56.4064,157.658,12569255589
100860000000,31.0962,69.742,56.2681,94.716,12569255590
149040000000,30.8053,68.1873,57.1859,107.88,12569263159
687970000000,30.338,65.0204,61.4953,179.626,12568658193
147530000000,30.2989,64.3645,61.0986,107.516,12568664560
111400000000,30.0876,63.3564,60.8213,97.906,12568666161
204740000000,30.9053,63.5313,59.9416,119.925,12568658567
314630000000,31.1003,63.2203,59.6335,138.393,12568658566
541950000000,28.6187,63.3762,61.7336,165.894,12568658353
237850000000,24.86,68.9804,58.176,126.071,12569258765
195700000000,24.9916,70.1992,58.4057,118.135,12569260693
155060000000,24.6393,68.4547,48.3758,109.314,12569261220
100860000000,25.2119,67.0233,46.9664,94.716,12568668138
133980000000,26.0303,69.1929,47.4395,104.118,12569260579
170110000000,27.0827,70.0953,48.7532,112.743,12569259730
283020000000,28.7133,69.9979,48.8986,133.593,12569259064
165600000000,30.9145,70.0715,49.0354,111.736,12569261693
216780000000,27.4112,63.9152,48.1697,122.232,12568662411
129470000000,27.4386,63.4137,49.3222,102.935,12568661096
120430000000,27.4356,63.5582,49.1006,100.483,12568661097
311620000000,26.3841,64.6942,48.1915,137.95,12568660432
448610000000,24.8175,65.0145,49.9958,155.765,12568659759
150540000000,20.875,63.2343,48.937,108.242,12568665351
146020000000,20.8538,69.9426,54.5398,107.149,12569260373
343230000000,20.9599,69.6882,55.6128,142.465,12569257453
111400000000,17.4998,72.0296,62.0794,97.906,12569265294
210760000000,17.9486,72.8699,61.2864,121.09,12569260171
371840000000,18.3311,71.6736,62.1405,146.318,12569256784
633780000000,22.8738,71.373,55.6813,174.78,12569255712
438070000000,19.919,75.0906,58.3557,154.536,12569256799
270970000000,21.3571,77.4434,53.195,131.67,12569255480
392910000000,21.2041,78.0141,53.8692,149.031,12569255687
138500000000,21.7034,77.2219,53.3082,105.275,12569255479
1318700000000,21.8034,76.2794,51.8438,223.134,12569250899
161080000000,20.7178,76.181,52.6673,110.711,12569261476
141510000000,21.4568,76.4431,51.8371,106.033,12569250894
118930000000,20.9191,77.9735,52.7039,100.063,12569263817
191190000000,20.743,76.7366,50.9912,117.219,12569259179
198710000000,20.8369,75.4996,52.1134,118.738,12569260372
371840000000,21.3622,75.7992,52.6933,146.318,12569256602
2041300000000,22.1247,75.6755,51.3932,258.117,12569250892
121940000000,22.385,74.9122,51.1997,100.9,12569259927
171620000000,22.4676,76.1599,53.08,113.075,12569260371
176130000000,21.7468,73.6652,53.3419,114.058,12569258589
444100000000,23.2378,73.5907,51.1643,155.24,12569256742
108390000000,20.6994,73.0593,52.4579,97.016,12569259995
156560000000,22.6197,74.3121,50.225,109.667,12569262112
340220000000,19.9916,76.1629,48.8541,142.047,12569256008
1579200000000,20.5268,76.6255,50.1536,236.95,12569252932
240870000000,20.565,76.6257,50.1343,126.601,12569252933
118930000000,20.2293,76.3094,48.9291,100.063,12569256009
136990000000,19.0346,77.5162,44.7444,104.893,12569261477
305600000000,22.9441,70.3645,44.1483,137.055,12569257833
195700000000,22.0533,70.5552,43.1974,118.135,12569260774
761740000000,20.0851,74.2819,43.9325,185.829,12569255386
200220000000,20.0581,74.9409,44.8335,119.037,12569258414
421510000000,20.0131,75.4333,46.0539,152.563,12569256320
106880000000,21.3409,76.6919,39.7822,96.564,12569263218
219790000000,20.0615,73.6455,42.6808,122.795,12569258950
293550000000,20.4471,72.6634,42.6872,135.231,12569257325
1558100000000,20.6628,70.6804,40.8742,235.891,12569253116
150540000000,20.6953,70.5873,40.9312,108.242,12569253115
450120000000,18.9341,70.9096,34.7073,155.939,12569256496
334200000000,18.9997,71.7058,34.3508,141.204,12569257925
130970000000,18.5065,71.1016,32.9714,103.333,12569260282
383880000000,19.0418,70.4337,37.95,147.88,12569256812
1878800000000,19.8438,71.8818,35.5512,251.074,12569252797
114410000000,20.0662,71.3399,36.8019,98.78,12569264030
188180000000,19.5759,70.4151,36.5872,116.601,12569259441
624750000000,21.8919,72.5082,35.3883,173.946,12569255504
853570000000,20.2355,72.6235,36.4294,193.015,12569254190
212260000000,19.5948,71.4172,31.9966,121.377,12569259748
218280000000,23.1752,74.3884,37.1902,122.514,12569259567
543450000000,21.0529,74.3887,37.9871,166.048,12569255055
210760000000,25.5901,71.9343,31.7248,121.09,12569257475
106880000000,25.6852,71.8879,31.6131,96.564,12569257474
144520000000,24.3523,74.0425,34.9301,106.779,12569261762
216780000000,24.8794,72.0776,32.4271,122.232,12569259568
100860000000,23.4803,72.0569,33.3823,94.716,12569265765
413990000000,31.014,68.4844,42.6253,151.65,12569256934
766250000000,29.6743,68.4142,45.9674,186.196,12569250371
227320000000,28.8224,67.1137,45.5133,124.181,12568662920
5667900000000,29.5488,68.3267,45.7854,362.788,12569250370
177640000000,31.0636,64.0054,45.6567,114.382,12568663764
179140000000,26.672,65.1228,44.5441,114.704,12568663571
123440000000,26.2873,66.3038,44.9536,101.314,12568652953
456140000000,25.104,65.8277,43.5703,156.631,12568659316
460660000000,26.8676,67.7662,45.3165,157.146,12569246491
6596700000000,26.2592,67.5522,45.1052,381.612,12569246489
949910000000,26.3369,67.6503,45.2055,200.02,12569246490
4252800000000,26.3241,66.5209,44.831,329.663,12568652959
377860000000,26.3558,66.6465,44.8853,147.103,12568652960
657860000000,26.7293,68.6002,43.8,176.967,12569255372
162580000000,26.824,68.4904,43.8274,111.055,12569255371
215270000000,25.8718,68.3869,43.6351,121.948,12569259584
209250000000,25.9927,68.36,44.8375,120.801,12569257958
316140000000,26.0539,69.2691,46.6767,138.613,12569257869
266460000000,26.4274,68.9732,46.7373,130.935,12569258592
165600000000,25.1727,69.0044,43.4818,111.736,12569259929
2542600000000,23.7641,69.193,43.4201,277.72,12569251354
629260000000,23.7708,69.1753,43.4294,174.364,12569251355
1040200000000,23.8271,68.9956,43.4488,206.169,12569251357
140000000000,23.9622,69.6489,43.8377,105.655,12569251360
599150000000,23.9975,69.3935,43.7485,171.537,12569251359
570550000000,26.6365,68.2311,41.6767,168.763,12569255997
410980000000,30.6565,68.4617,31.7173,151.281,12569256911
161080000000,30.7453,67.7992,34.6224,110.711,12569262086
118930000000,30.3718,68.023,32.4807,100.063,12569264194
183660000000,27.6317,66.991,32.2249,115.66,12568662991
206240000000,28.0539,67.9505,34.9353,120.218,12569260318
267960000000,27.8344,68.1057,38.6275,131.181,12569258696
603670000000,18.913,66.471,36.7046,171.967,12568657969
2354500000000,17.6078,70.2699,32.665,270.693,12569252220
121940000000,17.6407,70.2736,32.6722,100.9,12569252221
242370000000,17.8227,69.9003,32.3003,126.864,12569258102
115920000000,17.7742,69.8107,33.977,99.211,12569264195
127960000000,17.3458,69.7576,33.2877,102.535,12569263574
316140000000,16.6937,69.1321,32.1841,138.613,12569256380
120430000000,16.6907,69.6205,33.0059,100.483,12569263702
177640000000,17.2104,70.0141,32.7534,114.382,12569259527
109890000000,16.2773,66.636,32.9413,97.463,12568666198
457640000000,17.3431,67.457,34.2501,156.803,12568659843
156560000000,16.9907,66.3517,33.4335,109.667,12568664812
117420000000,17.6909,63.6107,34.0067,99.639,12568656898
185170000000,16.6221,63.0302,32.8965,115.975,12568654604
486250000000,16.8123,62.9703,32.757,160.004,12568654606
3725900000000,16.8831,62.9483,32.5929,315.444,12568654603
395920000000,16.5323,62.7855,31.6844,149.411,12568659009
174630000000,17.4025,63.9762,34.0461,113.732,12568656899
951420000000,17.409,63.9474,34.0203,200.126,12568656900
579580000000,18.9763,63.7822,36.1623,169.649,12568658440
772280000000,18.5152,65.6833,35.8374,186.682,12568658082
292050000000,22.0267,69.4445,41.7698,134.999,12569251184
5162100000000,22.2529,69.4639,41.9207,351.657,12569251185
158070000000,22.473,69.5604,42.0678,110.017,12569251190
302590000000,22.1472,69.3865,42.0416,136.604,12569251186
186670000000,23.1665,65.1736,41.6167,116.289,12568661376
152050000000,16.1396,67.7359,44.4037,108.602,12569261199
204740000000,17.8005,65.1697,44.3432,119.925,12568661999
112910000000,14.7525,66.2924,43.3902,98.345,12568664423
143010000000,15.0892,67.1491,44.1446,106.407,12568663852
255920000000,12.1283,65.2623,39.0672,129.185,12568661161
194200000000,13.7315,66.2161,37.0776,117.831,12568663214
155060000000,15.1773,63.1415,34.4476,109.314,12568664173
147530000000,13.1582,66.36,34.1495,107.516,12568663820
343230000000,12.2197,65.8355,32.7585,142.465,12568660507
174630000000,15.1678,67.0075,31.8459,113.732,12568661599
210760000000,14.5214,66.693,31.949,121.09,12568661689
2295800000000,15.4456,68.4397,33.0277,268.424,12569252121
118930000000,15.0805,68.5405,34.5347,100.063,12569262841
629260000000,14.6944,67.2881,37.8699,174.364,12568658478
161080000000,14.9495,69.1165,36.3346,110.711,12569251393
2977700000000,14.9601,69.0913,36.4169,292.734,12569251395
108390000000,14.7283,68.8626,36.1219,97.016,12569251390
246890000000,14.476,68.9002,35.9341,127.647,12569251389
287530000000,12.7364,69.657,36.8044,134.3,12569258159
140000000000,10.1191,69.5728,36.7817,105.655,12569259494
103870000000,10.1912,69.6457,37.0233,95.649,12569259495
1169700000000,10.6469,68.6711,31.6728,214.39,12569253834
170110000000,11.089,69.8804,34.165,112.743,12569260791
212260000000,9.71117,69.5512,31.782,121.377,12569260047
254410000000,8.52194,64.109,31.4763,128.932,12568661780
114410000000,8.73936,62.9272,31.2991,98.78,12568666356
126450000000,10.6237,63.5933,38.1692,102.131,12568665320
624750000000,10.4256,62.6148,37.4589,173.946,12568658433
657860000000,6.98783,62.6232,36.9241,176.967,12568658324
140000000000,6.43823,63.9669,32.4005,105.655,12568665257
523880000000,4.9785,64.6463,32.4838,164.03,12568658564
328180000000,5.79962,65.3891,31.9181,140.351,12568660574
537430000000,4.4999,64.1403,32.8843,165.432,12568658703
207750000000,4.50913,64.0916,32.8653,120.51,12568658702
138500000000,5.37355,64.1636,32.4885,105.275,12568665124
118930000000,0.09964,62.8107,33.8254,100.063,12568667096
114410000000,2.76498,65.3987,37.9261,98.78,12568665834
286030000000,0.0615,69.115,34.6244,134.065,12569258482
138500000000,4.60475,69.8388,41.8253,105.275,12569262220
105380000000,7.44498,65.6755,40.1612,96.109,12568665224
191190000000,4.44332,72.9446,40.4431,117.219,12569261116
260440000000,10.1571,74.2515,35.3275,129.941,12569258353
135490000000,10.0649,75.2586,35.7646,104.507,12569263576
532920000000,10.012,70.802,33.3952,164.968,12569255107
380870000000,13.3203,72.223,41.4927,147.493,12569257454
222800000000,11.9621,73.7797,39.7958,123.353,12569259659
198710000000,10.9284,74.4669,56.6312,118.738,12569260069
996580000000,15.363,72.7586,62.3581,203.244,12569254326
129470000000,14.1814,62.8857,62.0517,102.935,12568665590
121940000000,12.4969,63.8971,58.7337,100.9,12568665097
325170000000,13.218,63.695,59.4436,139.921,12568660925
451620000000,11.5269,66.0887,56.0948,156.113,12568659291
112910000000,13.3405,67.4313,53.6909,98.345,12568666524
143010000000,0.44094,70.2449,51.0002,106.407,12569262805
304090000000,7.55936,67.5639,56.1754,136.83,12569258428
328180000000,7.03753,67.1129,56.9737,140.351,12568660550
493770000000,6.21874,69.4825,57.8286,160.826,12569256318
1098900000000,5.03877,68.0904,58.8049,209.977,12569253780
334200000000,6.06305,66.3463,58.7719,141.204,12568658237
286030000000,6.08422,66.2928,59.0633,134.065,12568658238
5317100000000,4.3488,64.6885,61.8556,355.144,12568654090
1002600000000,2.73161,66.2337,58.8136,203.652,12568657254
695500000000,3.56109,65.9922,59.8133,180.279,12568657612
108390000000,2.94294,66.0452,62.1772,97.016,12568667508
469690000000,0.62771,62.6375,58.6596,158.167,12568659483
177640000000,1.91872,66.5106,57.7936,114.382,12568664262
287530000000,3.12417,70.8724,56.2246,134.3,12569258381
108390000000,5.76874,77.0735,52.6842,97.016,12569263911
409470000000,5.07617,77.5518,51.2732,151.096,12569256650
115920000000,4.728,77.2698,51.1313,99.211,12569264333
335710000000,3.89237,73.6426,52.9404,141.416,12569257961
329680000000,0.42734,70.5248,50.3588,140.565,12569257976
240870000000,1.01451,71.4532,50.4791,126.601,12569259124
102370000000,1.65355,72.1931,48.4435,95.185,12569264165
1942000000000,1.95786,72.482,50.1113,253.86,12569252737
1937500000000,3.02266,74.198,49.8205,253.663,12569252662
266460000000,4.44121,77.8592,49.626,130.935,12569258795
283020000000,3.37646,76.1958,46.936,133.593,12569258700
192690000000,6.90997,79.9203,47.3931,117.526,12569261420
109890000000,5.92436,78.6062,52.1204,97.463,12569262733
255920000000,4.11717,80.3771,52.9958,129.185,12569258845
222800000000,4.06329,81.3555,53.2183,123.353,12569260140
275490000000,7.35883,82.993,51.3352,132.398,12569258699
130970000000,2.66365,83.3382,53.5635,103.333,12569263741
287530000000,2.92487,85.2553,53.9066,134.3,12569258744
258930000000,2.64109,84.1775,53.7206,129.69,12569259032
358290000000,1.70521,83.2666,53.6899,144.518,12569257232
570550000000,2.75067,81.1664,53.0773,168.763,12569255660
344740000000,3.53197,80.831,53.0121,142.673,12569257815
182150000000,13.4906,79.2714,58.3435,115.343,12569261311
185170000000,14.2224,79.1872,56.8778,115.975,12569260539
340220000000,14.7453,80.2524,55.0746,142.047,12569257616
364310000000,15.0317,81.4784,55.2115,145.323,12569256802
251400000000,11.9832,83.5891,58.6719,128.421,12569258079
103870000000,11.5428,84.3523,57.6876,95.649,12569259393
152050000000,10.7754,85.2496,57.8962,108.602,12569261690
817440000000,10.9445,80.8166,53.6531,190.253,12569254577
182150000000,10.2257,80.7623,53.5918,115.343,12569257960
1145600000000,9.65843,80.8315,53.164,212.908,12569253765
998090000000,7.98459,79.6092,52.9967,203.346,12569252115
1448200000000,8.25937,79.7136,53.1602,230.209,12569252116
123440000000,13.9556,81.0639,52.5947,101.314,12569264162
152050000000,14.7416,80.8548,53.2383,108.602,12569262336
213770000000,13.7904,81.699,54.3562,121.663,12569258697
427540000000,12.5377,81.0573,54.1667,153.286,12569256274
144520000000,15.2675,82.3467,47.4356,106.779,12569262885
162580000000,14.7221,87.3517,49.8806,111.055,12569260775
183660000000,12.9806,87.5717,49.0116,115.66,12569260422
111400000000,12.2993,88.0255,48.5476,97.906,12569261587
117420000000,11.7526,89.7909,47.8574,99.639,12569264240
162580000000,14.112,90.4029,48.1414,111.055,12569261807
751200000000,11.8558,91.9354,47.6245,184.968,12569255191
130970000000,13.5996,91.3626,49.8169,103.333,12569259397
356780000000,10.9595,92.5256,48.7651,144.316,12569257749
236350000000,11.139,92.4791,47.1546,125.805,12569259694
